id	text	count
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering delivery service #tech #gadgets	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp bought online food delivery service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout #lasvegas	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp expands online food ordering purchase	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	#yelp buy online food delivery service 4 134m #fooddeliverycompany #fooddeliveryservice #jeremystoppelman #mobilefood	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	rssworldnews yahoo news tech menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yahoo tech yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	techcrunch #yelp buy delivery network 134m ramp #food operation	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65218e+17	yelp buy food delivery service yelp local listing company find restaurant	1
5.65217e+17	menu yelp ordering takeout	1
5.65217e+17	yelp buy delivery network 134m ramp food operation	1
5.65217e+17	#sex #kik #oral #pissing #anal #sexo #nsfw #saudi #ksa #uae #syria #suadi yelp buy online foodordering	1
5.65217e+17	snap yelp buy food ordering service 134 million @jaron @eat24	1
5.65217e+17	@eat24 cool grab coat bring coffee	1
5.65217e+17	popn bottle champagne work celebration today	1
5.65217e+17	@eat24 aw sweet sweet	1
5.65217e+17	menu yelp ordering takeout	1
5.65217e+17	@charleskoh @eat24 @yelp hope add lot restaurant hood time	1
5.65217e+17	menu yelp ordering takeout	1
5.65217e+17	yelp buy delivery network 134m	1
5.65217e+17	bit blog yelp buy online foodordering service 134 million move departure yel	1
5.65217e+17	bit blog yelp buy online foodordering service 134 million move departure yel	1
5.65217e+17	@nytimestech bit blog yelp buy online foodordering service 134 million #technology	1
5.65217e+17	bit blog yelp buy online foodordering service 134 million move departure yel	1
5.65217e+17	menu 4 #yelp orderin takeout wiv #londonyelp #nearbyrestaurants #takeoutorders	1
5.65217e+17	@eat24 whew congrats	1
5.65217e+17	#yelp buy food delivery service #business	1
5.65217e+17	yelp buy make ordering takeout phone easier	1
5.65216e+17	#themusicguru #business yelp acquires online food ordering service 134m cash stock today yelp	1
5.65216e+17	bit blog yelp buy online foodordering service 134 million move departure yel	1
5.65216e+17	bit blog yelp buy online foodordering service 134 million move departure yel	1
5.65216e+17	yelp buy food delivery service @wired	1
5.65216e+17	bit blog yelp buy online foodordering service 134 million move departure	1
5.65216e+17	1p – yelp expands online food ordering purchase #startup #google #company #business #seo	1
5.65216e+17	2p – yelp buy #startup #google #company #business #seo	1
5.65216e+17	order lunch #yelp acquires online food ordering 134m by@harrisonweber #enterprisemobility	1
5.65216e+17	@eat24 @lukashmayyn youre love	1
5.65216e+17	yelp snatch 134 million	1
5.65216e+17	#tech yelp buy make ordering takeout phone easier #onlireeks	1
5.65217e+17	yelp buy online foodordering service 134 million	1
5.65217e+17	@eat24 congratulation	1
5.65215e+17	menu yelp ordering takeout	1
5.65217e+17	yelp buy food ordering service 134 million	1
5.65218e+17	yelp buy food delivery service yelp local listing company find restaurant	1
5.65218e+17	yelp yelp star buy grubhub takeout rival grub	1
5.65218e+17	yelp buy food delivery service	1
5.65218e+17	yelp buy food delivery service	1
5.65218e+17	yelp buy food delivery service interesting #liderconectado	1
5.65218e+17	yelp bought	1
5.65218e+17	menu yelp ordering takeout york ap — competition online takeout order	1
5.65218e+17	yelp buy food delivery service	1
5.65218e+17	yelp buy food delivery service	1
5.65218e+17	yelp buy food delivery service	1
5.65218e+17	menu yelp ordering takeout	1
5.65217e+17	#it #unitedstates #jeremystoppelman yelp buy delivery network 134m ramp food operation	1
5.65217e+17	yelp move food delivery buying 134m #fooddelivery @eat24 @yelp	1
5.65217e+17	yelp buy food delivery service	1
5.65217e+17	yelp buy food delivery service	1
5.65217e+17	menu yelp ordering takeout york ap war takeout heating yelp	1
5.65217e+17	yelp buy food delivery service	1
5.65217e+17	@eat24 poop grab pen app order food	1
5.65217e+17	yelp buy food ordering delivery service back 2013 yelp partnered	1
5.65217e+17	yelp buy food ordering delivery service	1
5.65217e+17	wired yelp buy food delivery service	1
5.65217e+17	#knownews #androidcentral yelp buy make ordering takeout phone easier	1
5.65217e+17	yelp buy make ordering takeout phone easier	1
5.65217e+17	yelp buy food ordering service 134 million	1
5.65217e+17	@stocknews #financialnews #businessnews @mashbusiness @yelp buy online food ordering service @eat24 134m	1
5.65217e+17	takeout food mt yelp buy delivery network 134m techcrunch	1
5.65217e+17	congrats team @yelp buy food ordering service @eat24 134 million @verge	1
5.65217e+17	yelp buy make ordering takeout phone easier #us	1
5.65217e+17	menu 4 yelp orderin takeout wiv #london #sanfrancisco #yelpinc	1
5.65216e+17	yelp buy make ordering takeout phone easier	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier	1
5.65216e+17	yelp buy food ordering service 134 million	1
5.65216e+17	menu yelp ordering takeout competition online takeout order heating ye	1
5.65216e+17	menu yelp ordering takeout	1
5.65216e+17	yelp buy foodordering service raise forecast	1
5.65216e+17	yelp buy online food ordering service 134m	1
5.65216e+17	yelp buy online foodordering service 134 million	1
5.65216e+17	yelp acquires food ordering service 134 million	1
5.65216e+17	@verge @eat24 ur twitter account stay awesome	1
5.65216e+17	yelp gobble 134 million fight grubhub	1
5.65216e+17	yelp enters delivery realm 134m purchase	1
5.65216e+17	#قحاب #لحس #سادي #أغتصاب #افلامسكس #ورعان #مصر #السودان #porn #nsfw #uae yelp buy online foodordering	1
5.65216e+17	#yelp buy online food ordering service 134 million @mashable #startups #internet #apps #tech	1
5.65216e+17	stl post tech menu yelp ordering takeout	1
5.65216e+17	yelp buy make ordering takeout phone easier	1
5.65215e+17	yelp acquires online food ordering service 134m cash stock	1
5.65215e+17	yelp buy delivery network 134m ramp food operation @cliffcanhelp	1
5.65215e+17	yelp buy food ordering service 134 million	1
5.65215e+17	@eat24 step hire	1
5.65215e+17	yelp buy food delivery service	1
5.65215e+17	coolest thing @eat24 deal team raised precisely venture dollar efficient operating cc @yelp	1
5.65215e+17	yelp buy delivery network 134m ramp food operation #foodtech #technews @techcrunch	1
5.65215e+17	yelp buy delivery network 134m ramp food operation #foodtech #technews @techcrunch	1
5.65215e+17	#customerfirstallelsesecond @eat24 @nadavsharon	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65215e+17	menu yelp ordering takeout	1
5.65216e+17	yelp buy make ordering takeout phone easier online review comp	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy food ordering service 134 million	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp #android	1
5.65216e+17	#joemacintosh yelp buy make ordering takeout phone easier #joelikesandroid	1
5.65216e+17	yelp buy make ordering takeout phone easier @androidcentral #android	1
5.65216e+17	yelp buy make ordering takeout phone easier #android #tech #news	1
5.65216e+17	yelp buy make ordering takeout phone easier	1
5.65216e+17	yelp expands online food ordering purchase	1
5.65216e+17	yelp buy make ordering takeout phone easier	1
5.65216e+17	yelp buy food delivery service	1
5.65216e+17	yelp buy make ordering takeout phone easier	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp #android	1
5.65216e+17	average 135 montly user #yelp buy delivery network	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	#android central yelp buy make ordering takeout phone easier online review #phones	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp #android	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier #android #apps #news	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp #android	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
5.65216e+17	yelp buy make ordering takeout phone easier online review company yelp acquired	1
